menuId,usuarioId,fecha,alimentoId,nombreAlimento,cantidadGramos,tiempoComida,calorias,proteinas,carbohidratos,grasas
303,15,2025-02-19,4,Pan integral,250,Desayuno,617.5,32.5,102.5,8.5
303,15,2025-02-19,23,Yogur natural,250,Desayuno,147.5,25.0,9.0,1.0
303,15,2025-02-19,42,Espinaca,100,Almuerzo,23.0,2.9,3.6,0.4
303,15,2025-02-19,1,Arroz blanco cocido,100,Almuerzo,130.0,2.7,28.2,0.3
303,15,2025-02-19,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
303,15,2025-02-19,41,Brócoli,100,Cena,34.0,2.8,6.6,0.4
304,15,2025-02-20,31,Manzana,100,Desayuno,52.0,0.3,14.0,0.2
304,15,2025-02-20,21,Leche entera,100,Desayuno,61.0,3.2,4.8,3.3
304,15,2025-02-20,15,Atún en agua,100,Almuerzo,116.0,26.0,0.0,1.0
304,15,2025-02-20,2,Arroz integral cocido,250,Almuerzo,280.0,6.5,58.75,2.25
304,15,2025-02-20,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
304,15,2025-02-20,41,Brócoli,100,Cena,34.0,2.8,6.6,0.4
305,15,2025-02-26,21,Leche entera,250,Desayuno,152.5,8.0,12.0,8.25
305,15,2025-02-26,41,Brócoli,200,Almuerzo,68.0,5.6,13.2,0.8
305,15,2025-02-26,6,Pasta cocida,150,Almuerzo,237.0,8.7,46.5,1.35
305,15,2025-02-26,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
305,15,2025-02-26,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
306,15,2025-02-28,32,Banano,200,Desayuno,178.0,2.2,46.0,0.6
306,15,2025-02-28,23,Yogur natural,100,Desayuno,59.0,10.0,3.6,0.4
306,15,2025-02-28,44,Tomate,200,Almuerzo,36.0,1.8,7.8,0.4
306,15,2025-02-28,1,Arroz blanco cocido,150,Almuerzo,195.0,4.05,42.3,0.45
306,15,2025-02-28,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
307,15,2025-03-08,18,Huevo entero,250,Desayuno,387.5,32.5,2.75,27.5
307,15,2025-03-08,16,Salmón,100,Almuerzo,208.0,20.0,0.0,13.0
307,15,2025-03-08,15,Atún en agua,250,Almuerzo,290.0,65.0,0.0,2.5
307,15,2025-03-08,13,Carne molida res 90%,300,Almuerzo,528.0,78.0,0.0,24.0
307,15,2025-03-08,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
307,15,2025-03-08,6,Pasta cocida,150,Cena,237.0,8.7,46.5,1.35
308,15,2025-03-10,5,Avena en hojuelas,250,Desayuno,972.5,42.5,165.0,17.5
308,15,2025-03-10,15,Atún en agua,250,Almuerzo,290.0,65.0,0.0,2.5
308,15,2025-03-10,11,Pechuga de pollo,150,Almuerzo,247.5,46.5,0.0,5.4
308,15,2025-03-10,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
308,15,2025-03-10,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
309,15,2025-03-24,3,Pan blanco,100,Desayuno,265.0,9.0,49.0,3.2
309,15,2025-03-24,4,Pan integral,200,Desayuno,494.0,26.0,82.0,6.8
309,15,2025-03-24,42,Espinaca,300,Almuerzo,69.0,8.7,10.8,1.2
309,15,2025-03-24,13,Carne molida res 90%,100,Almuerzo,176.0,26.0,0.0,8.0
309,15,2025-03-24,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
309,15,2025-03-24,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
309,15,2025-03-24,33,Naranja,100,MeriendaTarde,47.0,0.9,12.0,0.1
310,15,2025-03-25,31,Manzana,250,Desayuno,130.0,0.75,35.0,0.5
310,15,2025-03-25,21,Leche entera,100,Desayuno,61.0,3.2,4.8,3.3
310,15,2025-03-25,2,Arroz integral cocido,300,Almuerzo,336.0,7.8,70.5,2.7
310,15,2025-03-25,42,Espinaca,100,Almuerzo,23.0,2.9,3.6,0.4
310,15,2025-03-25,16,Salmón,250,Almuerzo,520.0,50.0,0.0,32.5
310,15,2025-03-25,11,Pechuga de pollo,150,Cena,247.5,46.5,0.0,5.4
310,15,2025-03-25,48,Aguacate,150,Cena,240.0,3.0,13.5,22.5
311,15,2025-03-26,31,Manzana,250,Desayuno,130.0,0.75,35.0,0.5
311,15,2025-03-26,33,Naranja,250,Desayuno,117.5,2.25,30.0,0.25
311,15,2025-03-26,44,Tomate,250,Almuerzo,45.0,2.25,9.75,0.5
311,15,2025-03-26,1,Arroz blanco cocido,200,Almuerzo,260.0,5.4,56.4,0.6
311,15,2025-03-26,11,Pechuga de pollo,150,Cena,247.5,46.5,0.0,5.4
311,15,2025-03-26,32,Banano,100,MeriendaTarde,89.0,1.1,23.0,0.3
312,15,2025-03-28,3,Pan blanco,150,Desayuno,397.5,13.5,73.5,4.8
312,15,2025-03-28,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
312,15,2025-03-28,11,Pechuga de pollo,300,Almuerzo,495.0,93.0,0.0,10.8
312,15,2025-03-28,16,Salmón,250,Almuerzo,520.0,50.0,0.0,32.5
312,15,2025-03-28,42,Espinaca,200,Cena,46.0,5.8,7.2,0.8
312,15,2025-03-28,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
313,15,2025-03-31,19,Clara de huevo,100,Desayuno,52.0,11.0,0.7,0.2
313,15,2025-03-31,33,Naranja,200,Desayuno,94.0,1.8,24.0,0.2
313,15,2025-03-31,16,Salmón,150,Almuerzo,312.0,30.0,0.0,19.5
313,15,2025-03-31,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
313,15,2025-03-31,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
314,16,2025-01-09,19,Clara de huevo,100,Desayuno,52.0,11.0,0.7,0.2
314,16,2025-01-09,41,Brócoli,200,Almuerzo,68.0,5.6,13.2,0.8
314,16,2025-01-09,13,Carne molida res 90%,300,Almuerzo,528.0,78.0,0.0,24.0
314,16,2025-01-09,41,Brócoli,150,Cena,51.0,4.2,9.9,0.6
314,16,2025-01-09,48,Aguacate,150,Cena,240.0,3.0,13.5,22.5
315,16,2025-01-12,5,Avena en hojuelas,250,Desayuno,972.5,42.5,165.0,17.5
315,16,2025-01-12,16,Salmón,250,Almuerzo,520.0,50.0,0.0,32.5
315,16,2025-01-12,42,Espinaca,150,Almuerzo,34.5,4.35,5.4,0.6
315,16,2025-01-12,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
315,16,2025-01-12,16,Salmón,100,Cena,208.0,20.0,0.0,13.0
315,16,2025-01-12,32,Banano,100,MeriendaTarde,89.0,1.1,23.0,0.3
316,16,2025-01-18,4,Pan integral,150,Desayuno,370.5,19.5,61.5,5.1
316,16,2025-01-18,18,Huevo entero,150,Desayuno,232.5,19.5,1.65,16.5
316,16,2025-01-18,11,Pechuga de pollo,300,Almuerzo,495.0,93.0,0.0,10.8
316,16,2025-01-18,41,Brócoli,150,Almuerzo,51.0,4.2,9.9,0.6
316,16,2025-01-18,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
316,16,2025-01-18,31,Manzana,100,MeriendaTarde,52.0,0.3,14.0,0.2
317,16,2025-01-20,18,Huevo entero,100,Desayuno,155.0,13.0,1.1,11.0
317,16,2025-01-20,3,Pan blanco,250,Desayuno,662.5,22.5,122.5,8.0
317,16,2025-01-20,16,Salmón,150,Almuerzo,312.0,30.0,0.0,19.5
317,16,2025-01-20,11,Pechuga de pollo,300,Almuerzo,495.0,93.0,0.0,10.8
317,16,2025-01-20,1,Arroz blanco cocido,300,Almuerzo,390.0,8.1,84.6,0.9
317,16,2025-01-20,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
317,16,2025-01-20,32,Banano,100,MeriendaTarde,89.0,1.1,23.0,0.3
318,16,2025-02-02,18,Huevo entero,100,Desayuno,155.0,13.0,1.1,11.0
318,16,2025-02-02,13,Carne molida res 90%,100,Almuerzo,176.0,26.0,0.0,8.0
318,16,2025-02-02,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
318,16,2025-02-02,11,Pechuga de pollo,150,Almuerzo,247.5,46.5,0.0,5.4
318,16,2025-02-02,41,Brócoli,150,Cena,51.0,4.2,9.9,0.6
318,16,2025-02-02,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
319,16,2025-02-05,32,Banano,100,Desayuno,89.0,1.1,23.0,0.3
319,16,2025-02-05,13,Carne molida res 90%,150,Almuerzo,264.0,39.0,0.0,12.0
319,16,2025-02-05,41,Brócoli,300,Almuerzo,102.0,8.4,19.8,1.2
319,16,2025-02-05,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
319,16,2025-02-05,33,Naranja,100,MeriendaTarde,47.0,0.9,12.0,0.1
320,16,2025-02-14,33,Naranja,150,Desayuno,70.5,1.35,18.0,0.15
320,16,2025-02-14,31,Manzana,200,Desayuno,104.0,0.6,28.0,0.4
320,16,2025-02-14,15,Atún en agua,300,Almuerzo,348.0,78.0,0.0,3.0
320,16,2025-02-14,11,Pechuga de pollo,300,Almuerzo,495.0,93.0,0.0,10.8
320,16,2025-02-14,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
321,16,2025-02-17,18,Huevo entero,150,Desayuno,232.5,19.5,1.65,16.5
321,16,2025-02-17,44,Tomate,200,Almuerzo,36.0,1.8,7.8,0.4
321,16,2025-02-17,6,Pasta cocida,200,Almuerzo,316.0,11.6,62.0,1.8
321,16,2025-02-17,1,Arroz blanco cocido,150,Cena,195.0,4.05,42.3,0.45
321,16,2025-02-17,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
321,16,2025-02-17,31,Manzana,100,MeriendaTarde,52.0,0.3,14.0,0.2
322,16,2025-02-19,5,Avena en hojuelas,100,Desayuno,389.0,17.0,66.0,7.0
322,16,2025-02-19,41,Brócoli,300,Almuerzo,102.0,8.4,19.8,1.2
322,16,2025-02-19,11,Pechuga de pollo,250,Almuerzo,412.5,77.5,0.0,9.0
322,16,2025-02-19,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
322,16,2025-02-19,16,Salmón,150,Cena,312.0,30.0,0.0,19.5
323,16,2025-02-26,33,Naranja,150,Desayuno,70.5,1.35,18.0,0.15
323,16,2025-02-26,23,Yogur natural,250,Desayuno,147.5,25.0,9.0,1.0
323,16,2025-02-26,13,Carne molida res 90%,250,Almuerzo,440.0,65.0,0.0,20.0
323,16,2025-02-26,42,Espinaca,150,Almuerzo,34.5,4.35,5.4,0.6
323,16,2025-02-26,16,Salmón,200,Almuerzo,416.0,40.0,0.0,26.0
323,16,2025-02-26,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
324,16,2025-03-02,23,Yogur natural,150,Desayuno,88.5,15.0,5.4,0.6
324,16,2025-03-02,5,Avena en hojuelas,150,Desayuno,583.5,25.5,99.0,10.5
324,16,2025-03-02,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
324,16,2025-03-02,2,Arroz integral cocido,250,Almuerzo,280.0,6.5,58.75,2.25
324,16,2025-03-02,1,Arroz blanco cocido,200,Cena,260.0,5.4,56.4,0.6
324,16,2025-03-02,42,Espinaca,200,Cena,46.0,5.8,7.2,0.8
324,16,2025-03-02,33,Naranja,100,MeriendaTarde,47.0,0.9,12.0,0.1
325,16,2025-03-12,23,Yogur natural,200,Desayuno,118.0,20.0,7.2,0.8
325,16,2025-03-12,2,Arroz integral cocido,150,Almuerzo,168.0,3.9,35.25,1.35
325,16,2025-03-12,42,Espinaca,100,Almuerzo,23.0,2.9,3.6,0.4
325,16,2025-03-12,41,Brócoli,200,Cena,68.0,5.6,13.2,0.8
325,16,2025-03-12,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
326,16,2025-03-13,23,Yogur natural,100,Desayuno,59.0,10.0,3.6,0.4
326,16,2025-03-13,16,Salmón,250,Almuerzo,520.0,50.0,0.0,32.5
326,16,2025-03-13,41,Brócoli,250,Almuerzo,85.0,7.0,16.5,1.0
326,16,2025-03-13,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
326,16,2025-03-13,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
327,16,2025-03-14,23,Yogur natural,200,Desayuno,118.0,20.0,7.2,0.8
327,16,2025-03-14,13,Carne molida res 90%,200,Almuerzo,352.0,52.0,0.0,16.0
327,16,2025-03-14,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
327,16,2025-03-14,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
328,16,2025-03-17,19,Clara de huevo,150,Desayuno,78.0,16.5,1.05,0.3
328,16,2025-03-17,15,Atún en agua,100,Almuerzo,116.0,26.0,0.0,1.0
328,16,2025-03-17,41,Brócoli,300,Almuerzo,102.0,8.4,19.8,1.2
328,16,2025-03-17,41,Brócoli,200,Cena,68.0,5.6,13.2,0.8
328,16,2025-03-17,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
328,16,2025-03-17,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
329,16,2025-03-18,23,Yogur natural,100,Desayuno,59.0,10.0,3.6,0.4
329,16,2025-03-18,33,Naranja,250,Desayuno,117.5,2.25,30.0,0.25
329,16,2025-03-18,6,Pasta cocida,150,Almuerzo,237.0,8.7,46.5,1.35
329,16,2025-03-18,2,Arroz integral cocido,300,Almuerzo,336.0,7.8,70.5,2.7
329,16,2025-03-18,44,Tomate,150,Almuerzo,27.0,1.35,5.85,0.3
329,16,2025-03-18,1,Arroz blanco cocido,100,Cena,130.0,2.7,28.2,0.3
329,16,2025-03-18,6,Pasta cocida,150,Cena,237.0,8.7,46.5,1.35
330,16,2025-03-21,3,Pan blanco,100,Desayuno,265.0,9.0,49.0,3.2
330,16,2025-03-21,19,Clara de huevo,250,Desayuno,130.0,27.5,1.75,0.5
330,16,2025-03-21,13,Carne molida res 90%,150,Almuerzo,264.0,39.0,0.0,12.0
330,16,2025-03-21,16,Salmón,150,Almuerzo,312.0,30.0,0.0,19.5
330,16,2025-03-21,15,Atún en agua,250,Almuerzo,290.0,65.0,0.0,2.5
330,16,2025-03-21,42,Espinaca,200,Cena,46.0,5.8,7.2,0.8
330,16,2025-03-21,48,Aguacate,150,Cena,240.0,3.0,13.5,22.5
331,16,2025-03-24,21,Leche entera,200,Desayuno,122.0,6.4,9.6,6.6
331,16,2025-03-24,15,Atún en agua,200,Almuerzo,232.0,52.0,0.0,2.0
331,16,2025-03-24,13,Carne molida res 90%,200,Almuerzo,352.0,52.0,0.0,16.0
331,16,2025-03-24,41,Brócoli,200,Cena,68.0,5.6,13.2,0.8
331,16,2025-03-24,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
332,16,2025-03-27,3,Pan blanco,200,Desayuno,530.0,18.0,98.0,6.4
332,16,2025-03-27,31,Manzana,100,Desayuno,52.0,0.3,14.0,0.2
332,16,2025-03-27,1,Arroz blanco cocido,250,Almuerzo,325.0,6.75,70.5,0.75
332,16,2025-03-27,11,Pechuga de pollo,150,Almuerzo,247.5,46.5,0.0,5.4
332,16,2025-03-27,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
332,16,2025-03-27,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
332,16,2025-03-27,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
333,16,2025-03-29,21,Leche entera,200,Desayuno,122.0,6.4,9.6,6.6
333,16,2025-03-29,23,Yogur natural,100,Desayuno,59.0,10.0,3.6,0.4
333,16,2025-03-29,15,Atún en agua,200,Almuerzo,232.0,52.0,0.0,2.0
333,16,2025-03-29,6,Pasta cocida,300,Almuerzo,474.0,17.4,93.0,2.7
333,16,2025-03-29,1,Arroz blanco cocido,300,Almuerzo,390.0,8.1,84.6,0.9
333,16,2025-03-29,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
333,16,2025-03-29,6,Pasta cocida,150,Cena,237.0,8.7,46.5,1.35
334,16,2025-03-31,23,Yogur natural,150,Desayuno,88.5,15.0,5.4,0.6
334,16,2025-03-31,15,Atún en agua,300,Almuerzo,348.0,78.0,0.0,3.0
334,16,2025-03-31,42,Espinaca,100,Almuerzo,23.0,2.9,3.6,0.4
334,16,2025-03-31,42,Espinaca,100,Cena,23.0,2.9,3.6,0.4
334,16,2025-03-31,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
335,17,2025-01-08,21,Leche entera,200,Desayuno,122.0,6.4,9.6,6.6
335,17,2025-01-08,15,Atún en agua,200,Almuerzo,232.0,52.0,0.0,2.0
335,17,2025-01-08,42,Espinaca,300,Almuerzo,69.0,8.7,10.8,1.2
335,17,2025-01-08,13,Carne molida res 90%,150,Almuerzo,264.0,39.0,0.0,12.0
335,17,2025-01-08,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
335,17,2025-01-08,42,Espinaca,200,Cena,46.0,5.8,7.2,0.8
336,17,2025-01-13,4,Pan integral,100,Desayuno,247.0,13.0,41.0,3.4
336,17,2025-01-13,32,Banano,250,Desayuno,222.5,2.75,57.5,0.75
336,17,2025-01-13,2,Arroz integral cocido,250,Almuerzo,280.0,6.5,58.75,2.25
336,17,2025-01-13,15,Atún en agua,250,Almuerzo,290.0,65.0,0.0,2.5
336,17,2025-01-13,42,Espinaca,200,Almuerzo,46.0,5.8,7.2,0.8
336,17,2025-01-13,6,Pasta cocida,150,Cena,237.0,8.7,46.5,1.35
336,17,2025-01-13,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
336,17,2025-01-13,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
337,17,2025-01-17,19,Clara de huevo,200,Desayuno,104.0,22.0,1.4,0.4
337,17,2025-01-17,42,Espinaca,300,Almuerzo,69.0,8.7,10.8,1.2
337,17,2025-01-17,2,Arroz integral cocido,200,Almuerzo,224.0,5.2,47.0,1.8
337,17,2025-01-17,1,Arroz blanco cocido,100,Cena,130.0,2.7,28.2,0.3
337,17,2025-01-17,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
338,17,2025-01-18,31,Manzana,150,Desayuno,78.0,0.45,21.0,0.3
338,17,2025-01-18,33,Naranja,200,Desayuno,94.0,1.8,24.0,0.2
338,17,2025-01-18,1,Arroz blanco cocido,300,Almuerzo,390.0,8.1,84.6,0.9
338,17,2025-01-18,6,Pasta cocida,200,Almuerzo,316.0,11.6,62.0,1.8
338,17,2025-01-18,13,Carne molida res 90%,100,Almuerzo,176.0,26.0,0.0,8.0
338,17,2025-01-18,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
338,17,2025-01-18,11,Pechuga de pollo,150,Cena,247.5,46.5,0.0,5.4
338,17,2025-01-18,33,Naranja,100,MeriendaTarde,47.0,0.9,12.0,0.1
339,17,2025-02-01,21,Leche entera,250,Desayuno,152.5,8.0,12.0,8.25
339,17,2025-02-01,18,Huevo entero,100,Desayuno,155.0,13.0,1.1,11.0
339,17,2025-02-01,6,Pasta cocida,300,Almuerzo,474.0,17.4,93.0,2.7
339,17,2025-02-01,16,Salmón,300,Almuerzo,624.0,60.0,0.0,39.0
339,17,2025-02-01,13,Carne molida res 90%,300,Almuerzo,528.0,78.0,0.0,24.0
339,17,2025-02-01,1,Arroz blanco cocido,100,Cena,130.0,2.7,28.2,0.3
339,17,2025-02-01,51,Almendras,30,MeriendaTarde,173.7,6.3,6.6,15.0
340,17,2025-02-03,32,Banano,150,Desayuno,133.5,1.65,34.5,0.45
340,17,2025-02-03,1,Arroz blanco cocido,100,Almuerzo,130.0,2.7,28.2,0.3
340,17,2025-02-03,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
340,17,2025-02-03,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
340,17,2025-02-03,33,Naranja,100,MeriendaTarde,47.0,0.9,12.0,0.1
341,17,2025-02-07,33,Naranja,250,Desayuno,117.5,2.25,30.0,0.25
341,17,2025-02-07,44,Tomate,250,Almuerzo,45.0,2.25,9.75,0.5
341,17,2025-02-07,11,Pechuga de pollo,150,Almuerzo,247.5,46.5,0.0,5.4
341,17,2025-02-07,42,Espinaca,150,Cena,34.5,4.35,5.4,0.6
341,17,2025-02-07,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
341,17,2025-02-07,32,Banano,100,MeriendaTarde,89.0,1.1,23.0,0.3
342,17,2025-02-10,31,Manzana,250,Desayuno,130.0,0.75,35.0,0.5
342,17,2025-02-10,32,Banano,250,Desayuno,222.5,2.75,57.5,0.75
342,17,2025-02-10,15,Atún en agua,100,Almuerzo,116.0,26.0,0.0,1.0
342,17,2025-02-10,2,Arroz integral cocido,250,Almuerzo,280.0,6.5,58.75,2.25
342,17,2025-02-10,1,Arroz blanco cocido,150,Cena,195.0,4.05,42.3,0.45
343,17,2025-02-13,32,Banano,100,Desayuno,89.0,1.1,23.0,0.3
343,17,2025-02-13,18,Huevo entero,150,Desayuno,232.5,19.5,1.65,16.5
343,17,2025-02-13,41,Brócoli,300,Almuerzo,102.0,8.4,19.8,1.2
343,17,2025-02-13,16,Salmón,200,Almuerzo,416.0,40.0,0.0,26.0
343,17,2025-02-13,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
343,17,2025-02-13,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
344,17,2025-02-27,23,Yogur natural,150,Desayuno,88.5,15.0,5.4,0.6
344,17,2025-02-27,41,Brócoli,100,Almuerzo,34.0,2.8,6.6,0.4
344,17,2025-02-27,2,Arroz integral cocido,200,Almuerzo,224.0,5.2,47.0,1.8
344,17,2025-02-27,16,Salmón,300,Almuerzo,624.0,60.0,0.0,39.0
344,17,2025-02-27,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
344,17,2025-02-27,13,Carne molida res 90%,150,Cena,264.0,39.0,0.0,12.0
345,17,2025-02-28,19,Clara de huevo,250,Desayuno,130.0,27.5,1.75,0.5
345,17,2025-02-28,3,Pan blanco,250,Desayuno,662.5,22.5,122.5,8.0
345,17,2025-02-28,2,Arroz integral cocido,100,Almuerzo,112.0,2.6,23.5,0.9
345,17,2025-02-28,13,Carne molida res 90%,100,Almuerzo,176.0,26.0,0.0,8.0
345,17,2025-02-28,15,Atún en agua,300,Almuerzo,348.0,78.0,0.0,3.0
345,17,2025-02-28,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
345,17,2025-02-28,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
345,17,2025-02-28,56,Mantequilla de mani,30,MeriendaTarde,176.4,7.5,6.0,15.0
346,17,2025-03-08,3,Pan blanco,100,Desayuno,265.0,9.0,49.0,3.2
346,17,2025-03-08,31,Manzana,200,Desayuno,104.0,0.6,28.0,0.4
346,17,2025-03-08,42,Espinaca,200,Almuerzo,46.0,5.8,7.2,0.8
346,17,2025-03-08,44,Tomate,200,Almuerzo,36.0,1.8,7.8,0.4
346,17,2025-03-08,13,Carne molida res 90%,100,Almuerzo,176.0,26.0,0.0,8.0
346,17,2025-03-08,41,Brócoli,150,Cena,51.0,4.2,9.9,0.6
346,17,2025-03-08,13,Carne molida res 90%,200,Cena,352.0,52.0,0.0,16.0
347,17,2025-03-13,23,Yogur natural,250,Desayuno,147.5,25.0,9.0,1.0
347,17,2025-03-13,44,Tomate,100,Almuerzo,18.0,0.9,3.9,0.2
347,17,2025-03-13,13,Carne molida res 90%,200,Almuerzo,352.0,52.0,0.0,16.0
347,17,2025-03-13,6,Pasta cocida,250,Almuerzo,395.0,14.5,77.5,2.25
347,17,2025-03-13,16,Salmón,150,Cena,312.0,30.0,0.0,19.5
347,17,2025-03-13,11,Pechuga de pollo,150,Cena,247.5,46.5,0.0,5.4
348,17,2025-03-30,5,Avena en hojuelas,150,Desayuno,583.5,25.5,99.0,10.5
348,17,2025-03-30,11,Pechuga de pollo,100,Almuerzo,165.0,31.0,0.0,3.6
348,17,2025-03-30,42,Espinaca,200,Almuerzo,46.0,5.8,7.2,0.8
348,17,2025-03-30,13,Carne molida res 90%,150,Almuerzo,264.0,39.0,0.0,12.0
348,17,2025-03-30,1,Arroz blanco cocido,150,Cena,195.0,4.05,42.3,0.45
348,17,2025-03-30,48,Aguacate,200,Cena,320.0,4.0,18.0,30.0
349,17,2025-03-31,21,Leche entera,200,Desayuno,122.0,6.4,9.6,6.6
349,17,2025-03-31,3,Pan blanco,100,Desayuno,265.0,9.0,49.0,3.2
349,17,2025-03-31,41,Brócoli,300,Almuerzo,102.0,8.4,19.8,1.2
349,17,2025-03-31,16,Salmón,150,Almuerzo,312.0,30.0,0.0,19.5
349,17,2025-03-31,6,Pasta cocida,100,Almuerzo,158.0,5.8,31.0,0.9
349,17,2025-03-31,11,Pechuga de pollo,100,Cena,165.0,31.0,0.0,3.6
350,18,2025-01-15,23,Yogur natural,250,Desayuno,147.5,25.0,9.0,1.0
350,18,2025-01-15,41,Brócoli,250,Almuerzo,85.0,7.0,16.5,1.0
350,18,2025-01-15,44,Tomate,250,Almuerzo,45.0,2.25,9.75,0.5
350,18,2025-01-15,1,Arroz blanco cocido,200,Almuerzo,260.0,5.4,56.4,0.6
350,18,2025-01-15,6,Pasta cocida,200,Cena,316.0,11.6,62.0,1.8
350,18,2025-01-15,42,Espinaca,200,Cena,46.0,5.8,7.2,0.8
350,18,2025-01-15,56,Mantequilla de mani,30,MeriendaTarde,176.4,7.5,6.0,15.0
351,18,2025-01-20,21,Leche entera,100,Desayuno,61.0,3.2,4.8,3.3
351,18,2025-01-20,5,Avena en hojuelas,250,Desayuno,972.5,42.5,165.0,17.5
351,18,2025-01-20,6,Pasta cocida,200,Almuerzo,316.0,11.6,62.0,1.8
351,18,2025-01-20,11,Pechuga de pollo,150,Almuerzo,247.5,46.5,0.0,5.4
351,18,2025-01-20,16,Salmón,100,Almuerzo,208.0,20.0,0.0,13.0
351,18,2025-01-20,48,Aguacate,150,Cena,240.0,3.0,13.5,22.5
351,18,2025-01-20,16,Salmón,150,Cena,312.0,30.0,0.0,19.5
351,18,2025-01-20,23,Yogur natural,100,MeriendaTarde,59.0,10.0,3.6,0.4
352,18,2025-01-22,21,Leche entera,100,Desayuno,61.0,3.2,4.8,3.3
352,18,2025-01-22,2,Arroz integral cocido,300,Almuerzo,336.0,7.8,70.5,2.7
352,18,2025-01-22,41,Brócoli,200,Almuerzo,68.0,5.6,13.2,0.8
352,18,2025-01-22,11,Pechuga de pollo,200,Cena,330.0,62.0,0.0,7.2
352,18,2025-01-22,48,Aguacate,100,Cena,160.0,2.0,9.0,15.0
353,18,2025-01-27,21,Leche entera,200,Desayuno,122.0,6.4,9.6,6.6
353,18,2025-01-27,15,Atún en agua,300,Almuerzo,348.0,78.0,0.0,3.0
353,18,2025-01-27,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
353,18,2025-01-27,41,Brócoli,100,Almuerzo,34.0,2.8,6.6,0.4
353,18,2025-01-27,13,Carne molida res 90%,100,Cena,176.0,26.0,0.0,8.0
353,18,2025-01-27,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
353,18,2025-01-27,31,Manzana,100,MeriendaTarde,52.0,0.3,14.0,0.2
354,18,2025-01-28,21,Leche entera,150,Desayuno,91.5,4.8,7.2,4.95
354,18,2025-01-28,18,Huevo entero,100,Desayuno,155.0,13.0,1.1,11.0
354,18,2025-01-28,42,Espinaca,250,Almuerzo,57.5,7.25,9.0,1.0
354,18,2025-01-28,16,Salmón,300,Almuerzo,624.0,60.0,0.0,39.0
354,18,2025-01-28,44,Tomate,300,Almuerzo,54.0,2.7,11.7,0.6
354,18,2025-01-28,6,Pasta cocida,100,Cena,158.0,5.8,31.0,0.9
